barcode,collNo_Text,collector_Text,collrTeam_Text,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LatDecL
228005,19767,S. L. Orzell,E.L. Bridges,Pasco Co.,Cyperaceae,Carex,null,null,72167,null,null,null,TRUE,2084,null,verrucosa,Muhl.,null,06/29/1992,"N of Center Grade Road, 0.5 mi. W of Sumter County line and FL 471, ca. 1.1 mi. SSE of Clay Sink, ca. 9.5 air mi. NE of Dade City. T23S, R22E, Sec. 25, SW¼ of NE¼.",null,Cypress [Taxodium] dome swamp in wetland pine savanna.,Fertile,null,null,null,null,null,null,85,90,ft,FALSE,Withlacoochee State Forest,-82.05111111,28.45805556
44726,8212,G. R. Cooley,"R.J. Eaton, C.E. Wood, Jr., et al.",Sumter Co.,Cyperaceae,Carex,null,null,72269,null,null,null,TRUE,1153,null,vexans,F. J. Herm.,null,05/01/1961,"Withlacoochee River at FL 50 near Hernando Co. line. T22S, R22E, Sec. 34.",null,Roadside at margin of ditch bottom; cypress [Taxodium] bottom.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
253140,2573,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Cyperaceae,Carex,null,null,72206,null,null,null,TRUE,1153,null,vexans,F. J. Herm.,null,09/26/2008,"Ca. 2.2 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.5 km NNE of junction FL 471 and US 98.",null,Disturbed hammock edge.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04194444,28.29666667
253143,2604,J. M. Kunzer,G. Dauphin,Polk Co.,Asteraceae,Carphephorus,null,null,45675,null,null,null,TRUE,2091,null,corymbosus,Nutt.,Torr. & A. Gray,09/26/2008,"Ca. 1 km SSE of FL 471 bridge over the Withlacoochee River, ca. 6.3 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods with limestone substrate.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.0525,28.30527778
253144,2605,J. M. Kunzer,G. Dauphin,Polk Co.,Asteraceae,Carphephorus,null,null,45676,subtropicanus,DeLaney et al.,Wunderlin & B.F. Hansen,TRUE,4081,var.,odoratissimus,J. F. Gmel.,H. Hebert,09/26/2008,"Ca. 1 km SSE of FL 471 bridge over the Withlacoochee River, ca. 6.3 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods with limestone substrate.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.0525,28.30527778
108173,1915,P. Genelle,G. Fleming,Hernando Co.,Asteraceae,Carphephorus,null,null,36973,subtropicanus,DeLaney et al.,Wunderlin & B.F. Hansen,TRUE,4081,var.,odoratissimus,J. F. Gmel.,H. Hebert,11/18/1973,Richloam section; road to Yankee Swamp.,Oct 2001,null,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
253287,2691,J. M. Kunzer,,Polk Co.,Asteraceae,Carphephorus,null,null,46236,null,null,null,TRUE,3093,null,paniculatus,J. F. Gmel.,H. Hebert,11/26/2008,"Ca. 2.6 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04083333,28.29222222
108172,1914,P. Genelle,G. Fleming,Hernando Co.,Asteraceae,Carphephorus,null,null,37118,null,null,null,TRUE,3093,null,paniculatus,J. F. Gmel.,H. Hebert,11/18/1973,Richloam section; Yankee Swamp,null,null,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
27818,8010,G. R. Cooley,"A.S. Pease, O. Lakela",Sumter Co.,Betulaceae,Carpinus,null,null,84630,null,null,null,TRUE,3128,null,caroliniana,Walter,null,04/05/1961,Withlacoochee Development Project.,null,Longleaf pine [Pinus palustris] - oak forest.,Fertile,null,null,null,null,"[Small tree] 4 m high, trunk 7 cm DBH; neighboring tree 2 dm DBH.",null,null,null,null,FALSE,null,-81.8167,28.35
9459,6476,G. R. Cooley,R.J. Eaton,Citrus Co.,Betulaceae,Carpinus,null,null,84695,null,null,null,TRUE,3128,null,caroliniana,Walter,null,04/22/1959,"Between Tsala Apopka Lake and Withlacoochee River.  T20S, R21E, Sec. 9.",null,Hammock.,Fertile,null,null,null,null,Tree.,null,null,null,null,FALSE,null,-81.8167,28.35
161049,362,G. Robinson,,Sumter Co.,Betulaceae,Carpinus,null,null,84625,null,null,null,TRUE,3128,null,caroliniana,Walter,null,09/29/1981,"Along the Little Withlacoochee River, ca. 5 mi. SE of Tarrytown.  T23S, R23E, Sec. 9, NW¼.",null,Cypress [Taxodium] slough.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-82.05,28.55
253175,2580,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Betulaceae,Carpinus,null,null,84614,null,null,null,TRUE,3128,null,caroliniana,Walter,null,09/26/2008,"Ca. 4.5 km SSE of the FL 471 bridge over Withlacoochee River, ca. 3.9 km NNE of the junction of FL 471 and US 98.",null,"Small, mixed hardwood - conifer slough.",Fertile,null,null,null,null,Tree ca. 7 m tall.,null,null,null,null,FALSE,Colt Creek State Park,-82.03166667,28.27583333
214557,16127,S. L. Orzell,E.L. Bridges,Hamilton Co.,Oleaceae,Cartrema,null,null,27154,null,null,null,TRUE,3119,null,americanum,L.,G. L. Nesom,03/21/1991,"Adjacent to elongate sinkholes in unnamed tributary to Withlacoochee River, ca. 1 air mi. NW of junction FL 143 and FL 146, ca. 1.6 air mi. S of Octahatchee. T2N, R11E, Sec. 23, NE¼ of NW¼ of SW¼; Octahatchee 7.5' Quad.",Nov 2012,"Mesic mixed hardwood slope forest. Community dominated by Fagus grandifolia, Magnolia grandiflora, Carya spp.",Flower,null,null,null,null,null,null,90,110,ft,FALSE,null,-83.19694444,30.55833333
178391,s.n.,T. F. Rochow,,Polk Co.,Oleaceae,Cartrema,null,null,27105,null,null,null,TRUE,3119,null,americanum,L.,G. L. Nesom,10/11/1983,NE of US 98 and close to the Withlacoochee River.,Nov 2012,null,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
255380,6479,G. R. Cooley,R.J. Eaton,Citrus Co.,Oleaceae,Cartrema,null,null,53736,null,null,null,TRUE,5,null,floridanum,Chapm.,G. L. Nesom,04/22/1959,"Tsala Apopka Lake and Withlacoochee River. T20S, R21E, Sec. 9.",Nov 2012,Hammock.,Fruit,Fruit,null,null,null,Small tree.,null,null,null,null,FALSE,null,-81.8167,28.35
303462,504,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale, et al.",Polk Co.,Juglandaceae,Carya,null,null,248473,null,null,null,TRUE,1263,null,floridana,Sarg.,null,06/19/1962,Withlacoochee R. Woods.,2021,null,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,null,null
241872,13086,B. F. Hansen,,Sumter Co.,Juglandaceae,Carya,null,null,85013,null,null,null,TRUE,944,null,glabra,Mill.,Sweet,11/09/2005,"Ca. 2 mi. N of Croom. T22S, R21E, Sec. 32.",null,Forested roadside.,null,null,null,null,null,Large tree.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.2167,28.5833
9617,6483,G. R. Cooley,R.J. Eaton,Citrus Co.,Juglandaceae,Carya,null,null,85078,null,null,null,TRUE,944,null,glabra,Mill.,Sweet,04/22/1959,"Between Tsala Apopka Lake and Withlacoochee River. T20S, R21E, Sec. 9.",null,null,Fruit,Flower,null,null,null,Staminate aments.,null,null,null,null,FALSE,null,-81.8167,28.35
104746,1772,P. Genelle,G. Fleming,Hernando Co.,Juglandaceae,Carya,null,null,85009,null,null,null,TRUE,944,null,glabra,Mill.,Sweet,Apr 1973,"Croom section, Silver Lake Recreation area.",null,"Damp, shaded.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
208171,371,C. vanHoek,S. Petty,Citrus Co.,Juglandaceae,Carya,null,null,85031,null,null,null,TRUE,2059,null,tomentosa,Nutt.,null,08/13/1993,"Citrus Wildlife Management Area; ca. 0.5 mi. S of Stage Pond, S of FL 480.  T21S, R19E, Sec. 4.",Aug 2010,null,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
214612,494,C. vanHoek,"S. Petty, G. Kountz, T. Kountz",Sumter Co.,Juglandaceae,Carya,null,null,85030,null,null,null,TRUE,2059,null,tomentosa,Nutt.,null,10/05/1995,"Croom Wildlife Management Area; Florida Trail, 3 mi. SE of Hog Island, 1 mi. NNE of Iron Bridge.",Aug 2010,Mesic woods.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.2167,28.5833
225879,20064,S. L. Orzell,E.L. Bridges,Hamilton Co.,Fagaceae,Castanea,null,null,93328,null,null,null,TRUE,3659,null,pumila,L.,Mill.,07/07/1992,"Ca. 0.8 mi. N of FL 6 at a point ca. 0.5 mi. E of its junction with FL 143 at Blue Springs, ca. 2 mi. E of Withlacoochee River, ca. 7 air mi. SSW of Jennings; Blue Springs Longleaf. T1N, R11E, Sec. 10, SW¼.",Jun 2000,Typic dry upland burned longleaf pine [Pinus palustris] savanna.,Fruit,null,null,null,null,null,null,80,90,ft,FALSE,null,-83.2125,30.49722222
186239,s.n.,C. vanHoek,,Hernando Co.,Bignoniaceae,Catalpa,null,null,15107,null,null,null,TRUE,3195,null,bignonioides,Walter,null,05/11/1985,"Citrus Wildlife Management Area, 4 mi. S of Inverness.  T20S, R19E, Sec. 14.",null,Ringing E side of the tailings pond pit.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
197808,s.n.,R. L. Mears,K. Holland,Hernando Co.,Bignoniaceae,Catalpa,null,null,15108,null,null,null,TRUE,3195,null,bignonioides,Walter,null,06/18/1988,"T22S, R21E, Sec. 8.",null,null,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
9612,6481,G. R. Cooley,R.J. Eaton,Citrus Co.,Cannabaceae,Celtis,null,null,15392,null,null,null,TRUE,2866,null,laevigata,Willd.,null,04/22/1959,"Hammock between Lake Tsala Apopka and Withlacoochee River.  T20S, R21E, Sec. 9.",1974,null,Immature Fruit,null,null,null,null,Drupe green at the time.,null,null,null,null,FALSE,null,-81.8167,28.35
253042,2396,J. M. Kunzer,B.F. Hansen,Polk Co.,Cannabaceae,Celtis,null,null,45650,null,null,null,TRUE,2866,null,laevigata,Willd.,null,04/15/2008,"Ca. 3.3 km SE of FL 471 bridge over the Withlacoochee River, ca. 4.6 km NE of the junction of FL 471 and US 98.",null,Hammock edge.,Fruit,null,null,null,null,"Tree to ca. 7 m tall, ca. 2.5 dm dbh.",null,null,null,null,FALSE,Colt Creek State Park,-82.0375,28.28583333
55394,26029,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Cannabaceae,Celtis,null,null,15404,null,null,null,TRUE,2866,null,laevigata,Willd.,null,06/03/1963,"Withlacoochee River, E of Pineola.",1974,Limestone formations; remnants of ancient fern grottoes and associations of notably large trees.,Fruit,null,null,null,null,Old trees with rippled bark; fruit half mature.,null,null,null,null,FALSE,null,-82.272868,28.688879
126681,5740,R. P. Wunderlin,,Hernando Co.,Poaceae,Cenchrus,null,null,48335,null,null,null,TRUE,2501,null,gracillimus,Nash,null,01/29/1977,McKethan Park.,1985,Mixed deciduous hardwoods with a few scattered pines.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
227282,2329,M. T. Strong,,Sumter Co.,Poaceae,Cenchrus,null,null,48848,null,null,null,TRUE,782,null,spinifex,Cav.,null,22-23 May 2000,"NW side of FL 44, 1.6 km W of its junction with FL 475, ca. 9 km ENE of the Withlacoochee River (where FL 44 crosses it), and 9.6 km W of Wildwood.",Feb 2001,Longleaf pine [Pinus palustris] - turkey oak [Quercus laevis] sandhill.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.038974,28.865264
178410,s.n.,T. F. Rochow,,Pasco Co.,Poaceae,Cenchrus,null,null,48825,null,null,null,TRUE,782,null,spinifex,Cav.,null,10/10/1983,"Not far from River Road and Withlacoochee River.  T24S, R22E, Sec. 32.",Nov 2000,Sandhill.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
161615,436,G. Robinson,,Sumter Co.,Araliaceae,Centella,null,null,15637,null,null,null,TRUE,709,null,asiatica,L.,Urb.,09/09/1981,"Along the Little Withlacoochee River ca. 5 mi. SE of Tarrytown and 2.25 mi. E of the Sumter County line.  T23S, R23E, Sec. 9, NW¼.",null,Cypress [Taxodium] slough.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-82.054526,28.554997
161043,341,G. Robinson,,Sumter Co.,Araliaceae,Centella,null,null,15639,null,null,null,TRUE,709,null,asiatica,L.,Urb.,09/29/1981,"Along the Little Withlacoochee River, ca. 5 mi. SE of Tarrytown.  T23S, R23E, Sec. 9, NW¼.",null,Cypress [Taxodium] slough.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-82.05,28.55
105076,1843,P. Genelle,G. Fleming,Hernando Co.,Araliaceae,Centella,null,null,15635,null,null,null,TRUE,709,null,asiatica,L.,Urb.,05/20/1973,Richloam section.,null,Edge of bog.,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
300236,s.n.,C. Werner,,Hernando Co.,Asteraceae,Centratherum,null,null,234965,null,null,null,TRUE,1329,null,punctatum,Cass.,null,05/08/2019,Croom Tract.,null,"In sandy soil in partial shade in the middle of a 2 track dirt road; sand hill on W edge of road, horse paddock on private lane bordering the E side of the road.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.30666667,28.59194444
227311,2501,M. T. Strong,,Sumter Co.,Fabaceae,Centrosema,null,null,736,null,null,null,TRUE,1201,null,arenicola,Small,F. J. Herm.,08/28/2000,Contact USF Herbarium if additional information is required,2000,Longleaf pine-turkey oak sandhills.,Flower,Immature Fruit,null,null,null,Petals pink.,null,null,null,null,TRUE,null,null,null
120355,2174,P. Genelle,G. Fleming,Pasco Co.,Fabaceae,Centrosema,null,null,741,null,null,null,TRUE,1201,null,arenicola,Small,F. J. Herm.,08/09/1975,Contact USF Herbarium if additional information is required,Feb 1984,null,Flower,null,null,null,null,Twining on shrubs.,null,null,null,null,TRUE,Withlacoochee State Forest,null,null
105116,1870,P. Genelle,G. Fleming,Citrus Co.,Fabaceae,Centrosema,null,null,773,null,null,null,TRUE,889,null,virginianum,L.,Benth.,05/27/1973,Citrus section TR 20.,Feb 1984,"Sand pine [Pinus clausa], oak, open sun.",Flower,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
120511,2160,P. Genelle,G. Fleming,Sumter Co.,Fabaceae,Centrosema,null,null,790,null,null,null,TRUE,889,null,virginianum,L.,Benth.,06/28/1975,Cabbage Head Road.,Feb 1984,Wet pinelands.,Flower,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
13001,6937,G. R. Cooley,"D.B. Ward, R.J. Eaton",Levy Co.,Rubiaceae,Cephalanthus,null,null,16115,null,null,null,TRUE,3610,null,occidentalis,L.,null,09/16/1959,Along bank of Withlacoochee River.,null,null,Bud,Fruit,null,null,null,Shrub to 2 m tall. Perianth white.,null,null,null,null,FALSE,Yankeetown,-82.823055,29.031521
120827,2111,P. Genelle,G. Fleming,Pasco Co.,Rubiaceae,Cephalanthus,null,null,16075,null,null,null,TRUE,3610,null,occidentalis,L.,null,06/14/1975,null,null,Cypress [Taxodium] swamp.,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,28.465832
105105,1869,P. Genelle,G. Fleming,Hernando Co.,Rubiaceae,Cephalanthus,null,null,16099,null,null,null,TRUE,3610,null,occidentalis,L.,null,05/20/1973,"Richloam section, Tower Road.",null,"Open sun, roadside, sandy loam.",Bud,Flower,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
10301,7250,G. R. Cooley,"J.D. Ray, Jr.",Hernando Co.,Pteridaceae,Ceratopteris,null,null,43706,null,null,null,TRUE,2712,null,pteridoides,W. Hook.,Hieron.,01/06/1960,Istachatta; Withlacoochee River.,Nov 1989,On decaying Eichhornia crassipes on flood banks of river.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.27759,28.659991
228438,s.n.,J. H. Scudder,,Sumter Co.,Pteridaceae,Ceratopteris,null,null,43702,null,null,null,TRUE,2712,null,pteridoides,W. Hook.,Hieron.,11/15/1984,Withlacoochee River adjacent to the FL 44 bridge.,null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
198678,163,C. vanHoek,,Pasco Co.,Pteridaceae,Ceratopteris,null,null,43764,null,null,null,TRUE,1677,null,thalictroides,L.,Brongn.,11/29/1988,Richloam Wildlife Management Area; 200 ft. E of the Withlacoochee River midway between High Bluffs and the C-575 bridge.,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,28.465832
247537,2593,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Fabaceae,Cercis,null,null,30823,null,null,null,TRUE,3564,null,canadensis,L.,null,09/26/2008,"Ca. 4.5 km SSE of the FL 471 bridge over the Withlacoochee River, ca. 3.9 km NNE of the junction of FL 471 and US 98.",null,Mesic hammock.,null,null,null,null,null,"Small tree to ca. 7 cm dbh, ca. 4 m tall.",null,null,null,null,FALSE,Colt Creek State Park,-82.03166667,28.27611111
306125,3431,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",Hernando Co.,Fabaceae,Chamaecrista,null,null,253117,null,null,null,TRUE,3026,null,fasciculata,Michx.,Greene,07/06/1963,"Withlacoochee State Forest; McKinney Sink Road, Richloam. T22S, R22E, Secs. 31, 32; T22S, R22E, Secs. 5, 6.",13-Jul-2017,null,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,null,null
306300,1244,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",null,Fabaceae,Chamaecrista,null,null,253227,null,null,null,FALSE,3026,null,fasciculata,Michx.,Greene,05/25/1963,"Withlacoochee River, Two Rivers Ranch.",Sep 2024,null,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,null,null
252813,2525,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Fabaceae,Chamaecrista,null,null,45087,null,null,null,TRUE,3026,null,fasciculata,Michx.,Greene,09/26/2008,"Ca. 2.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,82.04444444,28.29388889
227278,2505,M. T. Strong,,Sumter Co.,Fabaceae,Chamaecrista,null,null,983,null,null,null,TRUE,3026,null,fasciculata,Michx.,Greene,08/28/2000,"NW side of FL 44, 1.6 km. W of the junction with FL 475, ca. 9 km ENE of the Withlacoochee River (where FL 44 crosses it), and 9.6 km W of Wildwood.",2000,Longleaf pine [Pinus palustris] - turkey oak [Quercus laevis] sandhills.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.038974,28.865264
122553,2133,P. Genelle,G. Fleming,Pasco Co.,Fabaceae,Chamaecrista,null,null,1019,null,null,null,TRUE,3026,null,fasciculata,Michx.,Greene,06/14/1975,"C-575, Withlacoochee River Bridge.",1983,null,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
252815,2524,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Fabaceae,Chamaecrista,null,null,45089,aspera,Muhl. ex Elliott,H. S. Irwin & Barneby,TRUE,3223,var.,nictitans,L.,Moench,09/26/2008,"Ca. 2.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,null,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04444444,28.29388889
207064,330,C. vanHoek,S. Petty,Hernando Co.,Fabaceae,Chamaecrista,null,null,1174,null,null,null,TRUE,1332,null,rotundifolia,Pers.,Greene,12/04/1992,"Headquarters Tract, corner [of] FL 476 and US 41.  T21S, R20E, Sec. 19, SW¼ of SE¼.",1993,"Dry, disturbed area.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
252935,2338,J. M. Kunzer,,Polk Co.,Asteraceae,Chaptalia,null,null,45382,null,null,null,TRUE,825,null,tomentosa,Vent.,null,04/03/2008,"Ca. 1.2 km SE of the FL 471 bridge over the Withlacoochee River, ca. 6 km NNE of the junction of FL 471 and US 98.",null,Poorly drained flatwoods.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04944444,28.3025
253250,2729,J. M. Kunzer,,Polk Co.,Asteraceae,Chaptalia,null,null,45992,null,null,null,TRUE,825,null,tomentosa,Vent.,null,02/25/2009,"Ca. 1.2 km ENE of the FL 471 bridge over Withlacoochee River, ca. 7.7 km NNE of the junction of FL 471 and US 98.",null,Wet flatwoods.,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.0375,28.31583333
